score,content,sentimen
1,banyaknya pemain yang gak bisa main,keluhan
1,gme burik,keluhan
1,musuh nya main nya jago dan tim nya bot + beban,keluhan
1,buruk karna saya lagi login setelah login saya tiba tiba keluar dari ml,keluhan
1,"baru 2 pertandingan udah kena dark sistem, tau kalau game nya menyenangkan sampai gak mau hapus, tapi minimal jangan beri tim beban, sama bikin orang stres, depresi cuma gara-gara kalah main mobile legends.",keluhan
1,game nya jelek karena tidak adil dikasih tim yang jelek Mulu capek main terus dah bintang 1,keluhan
1,"Jangan download ini kita dijadiin alat lolucon oleh monton gua push rank legend1 bintang 5 gak di kasih metik gua sampai push rank 2minggu gak ada nambah pun 1 bintang karena musuh mantan imortal, honor, glory sedangkan tim gua tamatan epikmonton² udah gila lu mau hancurin penerus bangsa indonesia bikin stres",keluhan
1,"Game kgk jelas, bug dimana-mana, ngasih tim sama musuh gak seimbang, akun gw diban padahal gak script atau cheat giliran cheater kgk diban, boikot aja ni game👎",keluhan
1,"game rusak, game penuh bocil",keluhan
1,HOK BAGUSAN,keluhan
1,apa lah game gajelas dapat tim drack sistem tim ke BBI semua. dh bintang 24 dikasih tim ke eek.,keluhan
1,game gk guna banyak bebanya terlalu banyak penjoki jd bnyk playernya beban,keluhan
1,ngk usah main game ini game ini bikin kita jadi toxic APUS aja,keluhan
1,monton masa di kasih tim lol mulu,keluhan
1,untuk developer perbaiki lah masalah jaringan setelah update jaringan berasa berat /lemot klo buka game lain atau nonton sosmed jaringan nya bagus sampai sekian mbps pas mulai login ml jaringan tiba tiba lemot paling kenceng 100 kbps coba keluar masuk emang gitu Mulu buka sosmed kenceng jaringan buka ml langsung down jaeingannya apakah ada bug jaringan apa lagi pas war jaringan naik pas sdh mati jaringan kembali normal,keluhan
1,"kemenangan bukan dari keahlian bermain, tetapi dari system",keluhan
1,selalu dapet team yang gak bisa main sesuai rank nya,keluhan
1,"MAIN UDAH SERIUS"" TAPI DPT TIM DARKSISTEM, MAIN GAME BIAR ILANGIN STRESS MALAH TAMBAH STRESS, MAIN 5 MATCH LEBIH BINTANG BUKANNYA NAMBAH MALAH NGURANG HADEHHHHHHHHHH",keluhan
1,jaringan buruk,keluhan
1,game gajelas gausah di download ngasih tim sama lawan gasetara udh gitu gacha gapernah di kasi hoki,keluhan
1,ini game udah rusak parah bagi Player solo mending gak usah main rank lagi fitur pemilihan roll tidak berguna sama sekali,keluhan
1,"Makin hari bukan nya membaik malah tambah rusak jaringan ijo gabisa main, bug nya ga ketolong",keluhan
1,"Mending Para Bocil jangan main ini, karena Game ini membuat orang Pada Emosi",keluhan
1,"ml jelek, GK bisa di mainin sekarang!!!!! semoga bisa di perbaiki Sekarang",keluhan
1,game ini game sampah yang pernah ku tengok terus kalah kalah memang game ini cocok dihapus game sampahhh memang game ini menghabiskan dompet percuma skin bagus tapi kalah Mulu,keluhan
1,banyak draksistem bikin kesel jangan di donlod burik bet gem nya,keluhan
1,"jelek😤, dapet drag sistem mulu hampir glory 😤 malah turun anak ytem",keluhan
1,woy monton kalo kasi tim yg bener ke bisa ga bikin emosi aja,keluhan
1,"tolong hilangkan fitur role otomatis, fitur gk guna bikin kalah",keluhan
1,"geme, yang tidak bisa menyeimbangkan musuh dengan tim, terlalu banyak player yang ngeluh, karna monton hanya melihat renk, tidak memperhatikan skil,! terlalu banyak player joki, yang membuat player solo menerima tim yang blum mengerti cara bermain di renk tersebut, terlalu banyak larangan berbahasa kotor, sementara memberikan tim sampah, Pemilihan rol tidak berguna karna mengakibatkan kan banyak player solo tidak dapat rol yang di pahami,",keluhan
1,"waw moonton woww im speechless, you gave me team hyper winrate 51% and you gave me enemy hyper winrate 78% wowwww big applauseeee",keluhan
1,sistem error yg ga di perbaiki terutama matchmaking nya dan pemilihan Lane yang ga sesuai,keluhan
1,tambah hari tambah jelek jringn mu moonton uninstal ajalah game block,keluhan
1,"game sampah , MATCHMAKING NYA BENERIN APALAH HONOR NABRAK LEGEND MULU TRIO MULU YANG DITABRAK",keluhan
1,game gj lag terus padahal sinyal bagus,keluhan
1,game apa lah ini udah la banyak DARK SISTEM MALES DAH GUA MAIN INI BIKIN STRESS HAPUS AJA GAME INI NGASIH TIM YANG GAK NGOTAK MUSUH NYA JUGA JAGO² TIM NYA BEBAN SEMUA MB NYA BESAR TAPI YANG MAIN BOCAH² KENAPA GAK KAU MAIN KAN NENEK² MOONTONNNN TOLONG LA KASIH TIM YANG BAGUS GIMANA MAU DAPET LIMA BINTANG KALO YANG MAIN BOCAH² EPIC LEGEND TOLONG DIPERBAIKI SAMA KASIH TIM YANG BAGUS MOONTONNNN,keluhan
1,puki game aneh bnyk poke nya,keluhan
1,totlong masalah Lag dan Afk itu yang sering. terimakasih,keluhan
1,"game nya gak bagus buat penghilang stress, malah tambah stress game ini player nya banyak yang toxic",keluhan
1,g terburuk dah GK bisa report banyak dark system sinyal bagus malah ngeleg meng gem ini gak recpmend banget bagi gw mending ke gem HOK atau LOL GK rekomendasi bangetttt ini Dev nya GK peka banget dah banyak yg kena dark system tetep dibiarin,keluhan
1,Semoga game nya bangkrut dan sepi pemain,keluhan
1,min kok lag parah pas main dan musuh nya juga curang (mending gw uninstall aja dah capek naikinnya),keluhan
1,gem busuk hapus aja dah,keluhan
1,lag terus padahal jaringan bagus apk lemot banyakan iven gk guna,keluhan
1,Moonton mendem kalo bikin game,keluhan
1,cepet cepet bangkrut dah,keluhan
1,montooon gua capek kalah trus gua mau naik mitik tim banyak beban tim musuh kuat gak adil mainnya 😡 lama lama malas main ingat lagi gua mau naik mitik,keluhan
1,game stres,keluhan
1,balikin akun gw min udh top up bnyk malah ilang,keluhan
1,"game rusak loh ya, gua glory malah ketemu honor dampak dari select role",keluhan
1,"Match making aneh, darksystem hampir setiap match, skin mahal, respon report pemain lambat, ada juga yg gak di response, grafik dll bagus sih, tapi sebagus2 nya grafik kalo isi pemainnya kebanyakan ngawur ya jengkel jadinya, liat aja streamer game ini kebanyakan bahasanya kotor2, karna mreka juga ngerasain match making nya bikin jengkel,.. mau coba gane sebelah dlu siapa tau lebih adil matchmakingnya 👋, makin rusak aja ini game",keluhan
1,"matching tidak adil parah, pindah hok aja",keluhan
1,saya sangat kecewa kepada moonton karena akun saya hilang dan tidak dapat di kembalikan karena kena limit dari cs moonton dan saya harap moonton membaca ini. trimaksih,keluhan
1,game kikir jangan download game ini dikarenakan dapat menyebabkan stres dan gila,keluhan
1,game stress banyak hero op susah di counter,keluhan
1,gem rusak signal benerin kek,keluhan
1,"di kasi tim kroco, gw dh males ketemu BOT di tim gw. apalagi gw udh gendong",keluhan
1,rak tau etok musuh BOT manding pensi aj,keluhan
1,makan memory,keluhan
1,bagus banget,keluhan
1,enggak ada sg2 nya,keluhan
1,"main game ini jgn pernah berharap main solo dpt lawan yg seimbang team kita KL main solo pasti di kasih team yg hebat gak kompaknya team yang dikit"" suren,itu lah anehnya di game ini uninstal adalah solusinya",keluhan
1,busuk,keluhan
1,"monoton babi kasi mudah gampang lah jangan kasih musuh jago² WL mulu cok setress aku, jadi kalau aku di kasih musuh gampang akan ku kasih bintang 5",keluhan
1,Kalo lu bikin game jangan di gonta ganti lawan nya masa adek gw main di epick ktemu mytick glory,keluhan
1,gimana cara meytic dari tadi main sampe 200 macs gak menang menang,keluhan
1,game rusak game aneh,keluhan
1,sangat bagus,keluhan
1,"parah sih jaringan merah pas di klik muncul nya hijau smpe di maki maki tim,on ol mon",keluhan
1,"game apa ini banyak orang tll,game bikin strestiap main,game tll gak layak di mainin",keluhan
1,game gak jelas glory masih bisa ketemu legend,keluhan
1,Jelek,keluhan
1,Game Tolol,keluhan
1,jaringan babi,keluhan
1,game ini membuat saya stres jadi saya kasih bintang 1 sampai saya membanting HP saya sendiri untuk anak jangan diperbolehkan main game ini sekian terimakasih,keluhan
1,ngasih team hampir gak pernah adil,keluhan
1,tolong di perbaiki lagi dong masalah lag padahal sinyal bagus...makin jelek sekarang ngleg terus,keluhan
1,geme bkin tambah stres,keluhan
1,main solo tim nya ga bner Mabar sama global pada trol ini gimana masa gaada keadilan sama sekali,keluhan
1,dapet tim gajelas mulu,keluhan
1,"mentang mentang yg minat banyak Kikirnya gak ketulungan, udah dm kuning 50 di tarik sekarang box pulau ama coa gak di diskon. gak niat bikin game itu namanya, bikin game judi aja kalau kikirnya minta ampun.",keluhan
1,MAIN GAME LAIN LANCAR MAIN ML SINYAL HARUS SEKELAS 1000000MBPS KAH??,keluhan
1,game burik gabisa main ngeleg,keluhan
1,game kikir ngasih tim tolol naik mythic aja susah ngadain event mahal hp kentang gabakal kuat penyimpanan jadi besar pas mau naik honor malah di kasih musuh pro player atau penjoki giliran orang lain gampang game aneh gak ada adil-adilnya gw rating bintang satu kalau gw udah muak gw pindah ke game sebelah honor of king,keluhan
1,Main game ini nambahin tres aja,keluhan
1,"game ga seru, sistem gabisa bedain untuk teman dan musuh",keluhan
1,tidak stabil,keluhan
1,"Update Sekarang Makin Buat Sulit Player Nya Aja, Mending Tutup Aja Sekalian Game Nya",keluhan
1,"tidak rekomended untuk dimainkan, bukan pelepas penat atau stress, tidak ada keadilan dalam bermain, legend 2 lawannya honor dan glory ex-immortal, siapkan mental baja sebelum bermain dan siap uninstall setelah bermain..",keluhan
1,"tolong ya buat developer nya, game nya di benerin lagi masa sinyal bagus hp ok, tapi pas main delay masa sama lag sendiri, ga nyaman main nya, MOHON TOLONG DI BENERIN LAGI, MALES MAEN NI GAME BUTUT",keluhan
1,utamakan tim yang seimbang,keluhan
1,INI GAME APAAN SI PERCUMA ADA FITUR PILIH ROLE TAPI ISINYA MASIH DARK SISTEM MENDING SEKALIAN HAPUS NI GAME,keluhan
1,gameee ga jelasss banyakkkk bocilllll dongooo gameeee bikinn streeessssss,keluhan
1,"game tolol bisa bisanya,udah menang malahh gak naik,",keluhan
1,Game bikin darah tinggi,keluhan
1,menarik tapi kenapa timnya beban cari namanya m Ridwan 25 kasih musuh BOT plis montoon,keluhan
1,Sinyal gak jelas akhir akhir ini jamping terus gak stabil game pertama lancar terus game selanjutnya ngeleg padahal sinyal buat pemakaian aplikasi lain lancar cuman pas main game ini ngeleg bikin gak menikmati permainan sampi gua uninstalapliksinya,keluhan
1,"Admin MLBB Kayaknya gak peduli dengan laporan ToXic, laporan Cheat, Laporan User yang jelas merugikan user lain. Jangan Bicara game adil, 20 lostrik, di trol dan user yang tidak mengerti main. Terima Kasih sudah menemani 7 tahun ini. Mau coba game baru Honor of king. Makin gak jelas semakin seson baru bukan nambah baik nambah buruk. makin kesini makin tambah burik.",keluhan
1,"Matchmaking sangat tidak masuk akal. Skin terlalu mahal bahkan untuk yang tidak menarik, sistem gatcha menipu. Pindah ke HOK, ML game toxic dan pemerasan.",keluhan
1,"game perusak membuat playernya toxic game kikir, lebih seru hok di banding kan game ini, game aneh gak jelas ngerusak otak anak muda",keluhan
1,Such match making dan lagi ping 230 itu apaan lawak lu,keluhan
1,tolong di perbaiki lagi soal sinyal!! !,keluhan
1,kikir,keluhan
1,"game jelek sampah cuy setiap match dikasih tim jelek terus, jangan di download",keluhan
1,gak usah download deh kebanyakan drak sistem game gagal produk ....montoon pemain ke 11,keluhan
1,"cobalah ubah, saat main ranked yg mvp dan individu menang jangan dihilangkan bintangya, JD jengkel klw dapat team yg ngetrol/main ga bisa JD ikut turun bintang coba tambah fiturnya gtu dong",keluhan
1,hapus aja fitur pemilihan role gak guna banget malah banyak yang ngetroll terus gak bisa pilih Hero dengan bebas role nya pun minimal harus dua gajelas banget tim nya juga tidak seimbang tim musuh lebih unggul sedangkan tim sendiri suka mengalami lag dan ini game MOBA terburuk yang pernah kumainkan lebih baik bermain HOK,keluhan
1,terlalu banyak dark sistem,keluhan
1,ganti lah gaperlu milih line diawal jadi susah main nya dapet tim yang gajelas mulu kembalikan kaya dulu,keluhan
1,BINTANG 1 DULU KALAU IMORTAL BARU BINTANG 5,keluhan
1,sinyal bagus malah ngeleg montoon setress semakin update semakin gajelas montoon setress,keluhan
1,sangat buruk,keluhan
1,"Game nya bagus,tapi untuk matchmaking nya tidak seimbang mohon di perbaiki dan Saya sering mengalami lag terus menerus ya Moonton",keluhan
1,game yang membuat gila udah 2 Minggu nga pernah menang draft pick yang tidak adil,keluhan
1,selalu lose treak bagus kah kalo begitu kalau 1 kali 2 kali ini mah sampe setiap hari GK pernah menang gw tandinya di legen turun sampe epic 3 g2 emang wajar kah begitu,keluhan
1,tim kita aneh²atau bisa di bilang drak sistem tetapi tim musuh pada kompak²dan pas saya liat renk nya mereka pada imo²,keluhan
1,ketemu bocil yg ga ngerti main ntah saya punya masalah apa ama moonton tiap main g pernah dapet tim yg baik dn jago yg ada malah bocil rusuh dan gangerti main. apacoba 😹,keluhan
1,game gj,keluhan
1,"eh dongo fitur lu tuh ga guna anjk klo mau pake fitur kaya gitu harus nya 1 player 1 role jngn minimal 2,tar role yg kita mau mlh kgk dapet, klo lu ga revisi mending apus aja ftur kaya gitu, gw tau lu bikin fitur kaya gitu biar ga ada drak sistem lg, tapi lu bikin kaya gitu yg tdi jago di role masing' mlh kgk dpt role yg dia mau apus aja lah fitur kaya gitu",keluhan
1,game rusak,keluhan
1,"game yang akan membuat Anda stress, apalagi perihal pemilihan tim waktu main gak adil",keluhan
1,game taee,keluhan
1,rodok mumet game ton monton mbok yo di kai win strike game marai loro,keluhan
1,BANYAK B0T MALES DAPET TEAM BEBAN TERUS!,keluhan
1,game aneh isinya dark sistem semuaa,keluhan
1,"moonton pelit, gk bisa liat player senang",keluhan
1,It even worst then ever!!! I just played after 2 days off. Then i get lost in a row at rank!! I wish to healing from my activity but it just ruin all my mood!! U don't do anything to cheaters during the game!. The game who let bot & cheater win! I got lost over 5 times in a row..That because i comment about cheater. You all will get karma about u done! nyesel download lagi!!!! makin parah!!!,keluhan
1,game buruk,keluhan
1,"O moonton klo aku lagi solo rank itu, jgn d ketemuin sma yg mabar gk nyambung",keluhan
1,fitur baru line sangat menggangu ... cara nempatin orang seenak jidat lu... fitur sangat menggangu plagiat HOK...TPI GAGAL...,keluhan
1,mohon maaf atas mengganggu nya tolong lah moonton banyak kaya yang pake cheat sinyal ke musuh biar lag padahal pake data ping bagus pake wifi ping juga masak lag kaya lagi rame inih yg pake cheat sinyal tolong di fix moonton jangan cuma cheat yang lain doang yang sinyal sekali an kalau perlu di ban kalau ada yg pake begituan ngga seimbang banget sama pengalaman bermain kita semua tolong lah...,keluhan
1,game busuk selalu di pertemukan dengan tim jelek dan sering ngeleg,keluhan
1,game haram,keluhan
1,"kualitas sinyal server jelek,why?? buat emosi doang mesti sinyalku di buat yg lain baik aj pdhal benerin lgi mslahny itu,buat ga nyaman pas di ingame,apa lagi pas war ga bisa berkata lgi dah jeleknya benerin lgi lah tolong minimal,segera benerin Maslah ni sinyal/jaringan buat g nyaman doang",keluhan
1,game kontl gua main sinyal bagus dalam game ngelek bagi player ml uninstall aja ni game makin lama makin rusak,keluhan
1,"kapan nih di perbaharui, supaya tetep stabil saat bermain walau jaringan Sinyal kadang naik turun..",keluhan
1,game gila niat main game buat ngilangin stres malah nambahin stres aja.nyepin gk pernah di kasih dpt tim sendiri gak bisa main sedangkan tim musuh sekelas penjoki adil kah begitu. tolong montoon di perbaiki sistem match nya sesuai kan rank nya sinyal nya juga baru ngisi pakek sinyal kayak pakek hotspot sekali lagi ini game gilaa!!!!,keluhan
1,game babi,keluhan
1,woi moonton kalok buat game yang adil su gua main win lose win lose mulu dapat tim beban cokkkkkk,keluhan
1,game sangat berat dengan paemain toxic.dan banyak troll .,keluhan
1,game erorr gak jelas,keluhan
1,coba lah kalau ngasi tim yang imbang dikit males bener kalah Mulu plis lah kasi yang imbang taik bener game lu,keluhan
1,game gajelas tiap maen di kasih tim idiot mulu,keluhan
1,"GAME GILA, KSIH TIM YG BENER DIKIT LAH",keluhan
1,tolong Lah moonton di perbaiki untuk masalah tim udah muak gwa lostreak Mulu moonton,keluhan
1,menurut ku jangan maen geme ini karna kalah mulu jangan maen,keluhan
1,setelah update posisi laning kenapa sinyalnya jadi lag parah hingga ping merah ratusan mbps sblmny sinyal baik2 saja jangan membuat player anda beralih ke game sebelah,keluhan
1,"game, bgst, dpt tim kyk di atur sistemn,apaan coba drak sistem semua jumpa y",keluhan
1,"assalamu'alaikum untuk pihak pembuat game mobile legends tolong untuk jaringan nya di kondisikan soal nya pas saya login, sampe pemilihan hero jaringan bagus aja tapi pas saya sudah main ko jaringan nya merah padahal jaringan saya bagus buka itu segala macam ko ml doang yg pas main merah.",keluhan
1,"SARAN GW YANG MAU COBA MAEN GAME ML INI SARAN GW CABUT KEMAUN KALIAN BUAT MAIN GAME ML INI EMNG GAME INI GAME BIKIN STRESSS,WOY MOONTON ORANG MAEN GAME BUAT CARI HIBURAN BIAR RELAKS LAH INI GAME MALAH BIKIN STRESSS DI KASIH TIM BEBAN LAH TIAP SOLO PASTI ADA AJA TIM TOLOL BACA MOONTON!!!",keluhan
1,"perbaiki dikit jaringan lo ya ta*. bagusan main epep dikit dari pada ni game di epep jaringannya lancar, pas main emel jaringannya kek ta*. jadi mohon di perbaiki ya bgs*",keluhan
1,Tolong min untuk ukuran samsung grand prime g530h masih sering lag walau tak separah dulu. . Walau jaringan bagus game koncol gak pernah main giliran mau main lagi malah dtuduh pakai map hack ..,keluhan
1,game ga jelas tiap main di kasi tim yang baru belajar sedangkan musuh yang sudah berepengalaman klo masih ginu sistem machking lama alama game lu sepi benerin susah amat event mulu lu urusin tuh game lu rusak benerin lol,keluhan
1,"game busuk,, bikin gila orang,,, game jalek",keluhan
1,"woilah apalah fitur donlod sembarangan gw mau donlod fitur berguna malah disuruh donlod animasi skin kan lol gmn sih ini mentingin skin, fitur diduakan mending bangkrut aja",keluhan
1,dapat team beban Mulu terus lose streak 5× dri mythic honor ke mythic Romawi.gabisa napa bagi team yang setara gitu ini bagi team yg main kek epic tpi enemy kek glory gitu.,keluhan
1,"MONTON YANG TERHORMAT TOLONG KALO NGASIH TIM TU YANG BENR JANGAN BEBAN TERUS GUA UDAH MUAK LIATNYA,KALAH 5KALI MENANG 1KALI GIMANA MAU NAIK KALO KAYA GINI",keluhan
1,"tidak ada team yang cocok buat saya, selalu ada team yang tidak mau berkontribusi dengan sesama, tidak ada kerja sama team, selalu ada bug terutama di hero martis, rank tidak ada peningkatan, selalu ada team yang ngerusuh, makin di update makin rusak game nya, game ini tidak cocok buat saya yang emosional, kenapa saya sering kalah, mau main rank, classic, atau brawl, moonton tolong berikan saya team yang bagus, kalau tidak mau, aku gk akan main ml lagi, tuh ku kasih bintang 5",keluhan
1,game apaan ini gw di kasih kalahh muluu dii kasih tim bot sedangkan mush nya GG semua ayolah monton kasih gw ws lahh capee gw Darii Minggu kemarin kalah muluu gaaadill bangett capee montonn kalah muluu gw game apaan cobaa😭,keluhan
1,sekarang aku mau pensi main ml karna hp ku sudah TDK kuat lagi buat main,keluhan
1,Ml tlg la setiap dah epic satu selalu ketemu random ngetrol pahami la kami ni kasih la random yang bagus jangan bikin emosi la ml cape menang sekali kalah berkali-kali,keluhan
1,Baru kali ini ngomentarin ni apk gara gara dapet tim beban teruss .. kalo bisa pembagian tim seimbang lah beban semua masuk 1 tim,keluhan
1,banyak bug,keluhan
1,"game rusak masa gw main ngga ada namanya juga nge ban nya cuma tiga padahal pangkatnya mitic Hero musuh juga ngga keliatan,apakah ini bug?",keluhan
1,...di usahakan lh nonton jng selalu orang yg GG di pertemukan tim yg Ng bisa main,keluhan
1,"main ml jaringan nya buruk banget, beda kaya main game online yg lain",keluhan
1,"selalu dapat match yg team nya isinya gk sesuai sama rank, tolong lah moonton jangan kaya gitu",keluhan
1,wkwkw game nya bagus bgt ngasih tim nya juga baik legend bisa nabrak tim epik wkwkwk mana epik nya ngk bisa main moga game ini jadi game mati wkwkw,keluhan
1,ga dapet role yg aku suka udah 10 game loh aku ga dapet role jungle gajelas bgt nih game,keluhan
1,"makin rusak match nya, kok bisa lah honor hampir ke glory ketemu tim legend, mityk, honor juga pun tolol mainya rank tertinggi nya 1x glori itu pun 50-53 perbatasan makin rusak match nya",keluhan
1,dikasi tim dark sistem terus moonton kikir gak kayak ff lebih bagusan h.o.k,keluhan
1,selalu dapet tim troll.. bintang satu menyertaimu moonton,keluhan
1,"baikin dulu jaringan yang jumping delayselama 1-2 game, yang jumpung bukan cuma 1 tim, tim musuh juga jumping delay",keluhan
1,"server benerin dulu ,ngeleg woi bukan event mulu yg dirilis",keluhan
1,"game tolol banyak drak sistem cape cape ngepush dari jam 9 sampe 12 ga ada nambah palingan bintang 10,11,12 abis itu turun lgi ke 10 ga ada perlindungan apalah game gajelas",keluhan
1,game yang ngga masuk akal sekali kalah minimal 4 sampai 5 kali baru bisa menang lagi,keluhan
1,game toxic match gak imbang Mulu dapat tim poke main kek komputer,keluhan
1,ml sekarangg gk jls tim b3ban semua klo bisa gua pengen kaya dlu lg klo gk moton apus aja dari pergeman duet gue dapet tim darah sitem,keluhan
1,"game lu rusak montoon, masak gue ditemukan dengan tim yang kaya gitu mulu, bosen kalah gue montoon",keluhan
1,"nyoba game online lain nya ga ngelag giliran main game satu ini ngelagnya bikin emosi apa coba mksdnya,lagi main tbtb relog gajee gajee malah naik 5% terus kelamaan keburu kalah bener aja kalah huu alah cape gw",keluhan
1,gua gak tau lagi ni sama ini game 2 season kacau,keluhan
1,"game sampah,game rusak",keluhan
1,hapus itu fitur pilih lanenya moonton gak guna selalu dapat tim yang bebann dan gak waras mainnya,keluhan
1,"kita main game untuk enjoy, main game ini malah bikin emosi, auto uninstall ya kan... game gak guna ngabisin waktu ...wkwkwk",keluhan
1,"game rusak gua majuin ngelag gua mundur bagus sinyal nya, GAME RUSAK",keluhan
1,"monton bisa gak kalo solo itu ketemu tim yg bagusan dikit giliran lawan hebat pertandingan di atas sepuluh ribu, giliran satu tim udah beban maen mau masing3, pertandingan baru ratusan atau seribu capek anjir malah bikin stres yg ada, coba maen itu sesuai rank atau setara seluruh pertandingannya sma biar seimbang yg ada di lostrek mulu, capek solo niat mau solo mau have fan, eh malah di bikin stres yg ada capek gua maen mobile legen ketemu tim ny gitu gitu mulu,akun i'm obby ml gua lostek semua?",keluhan
1,"game apa ini,selalu bug jaringan semakin update semakin banyak penyimpanan dan selalu bug,mohon agar kurangin update kasihan yg kepengen main ml tapi hp nya engga mendukung",keluhan
1,MAKIN KESINI SISTEM MAKIN NGAWUR 7 HARI DIKASIH 1 ROLE DOANG. GAJELAS SUMPAH,keluhan
1,"Game banyak dark sistem,tolong hilangkan dark sistem kami player solo stres melihat nya kalo bisa yang ngetrol/darksitem diban 50 hari kalo ga dimusnahkan,dikasi tim honor dikasih musuh imo on ol",keluhan
1,tolong dong moonton akun gw nik name RT 014 RW 005 diperbaiki jaringan saya masalah patah2 ping tidak stabil,keluhan
1,"patch g imbang dongo, mitik ketemu honor 😂, mending honor jago, ini honor dongo, duo trio slalu aj ky gtu 😂.",keluhan
1,game nya bagus tapiiiiiiiiii masa gw mythic kemu lagen muluu,keluhan
1,"game jelek, sinyal gua bagus tapi ngeleg. update mulu tapi bug sinyal ga dibenerin.",keluhan
1,gem anjir tapat dim drak sistem mulu monton gk adil,keluhan
1,"match making tim paling ngawur tim beban bgt, mvp loose streak terus 1 banding 10 menang 1 kalah 10 mvp terus gajelas mending uninstall game ini *edit udah ku uninstall mvp kalah 10x menang 1x gitu terus sampe rank gamau naik aneh dikasi partner gajelas giliran musuh udah kaya player mpl",keluhan
1,mohon maaf terpaksa saya uninstall game ini 🙏. dikarenakan pembagian tim yang tidak seimbang. tim saya dikasih tim yang tolol sedangkan tim lawan dikasih tim yang jago. saya sudah sering kalah.,keluhan
1,"dapat tim gak ngerti main trus , monton tujuan apa sih bikin kita kalah trus? tim musuh jago jago dapat ngerti main trus tim aku kayak bot draft asal asalan ayolah jangan bikin kita stres main game stres terus, kasih aja sama sama jago tim sendiri sama tim lawan imbang kan enak ayolah montoon",keluhan
1,"kebanyakan kalah, internet ngeleg padahal jaringan bagus",keluhan
1,apasih ini game Nemu tim nya yg beban Mulu jadi males lah main nya ..... katanya game yg adil tapi Nemu tim ny poke Mulu lah,keluhan
1,"semakin hari semakin buruk bug sinyalnya,percuma beli kuota xtra bagus kalau bug sinyal masik saja mengganggu,jangan mementingkan pribadi saja.terkadang ada ulasan tapi dari pihak moonton tidak merespon.",keluhan
1,bagi tim yg bener blok,keluhan
1,benar jaringanan ya monton saya main gk bisa gerak sinyal hijau berasa merah tolong di benar segera mungkin ya terus kalo malam ngelek parah,keluhan
1,"developer mohon dibantu untuk membuat hasil pertandingan yang memuaskan, sebisa mungkin buat pertandingan yang adil. soalnya saya main pasti ketemu orang yang gak bener, saber roam lah dll. jadi intinya buat pertandingan yang adil karena yang awalnya saya ingin havefunn jadi pening liat tingkah laku tim. kalo udh dioptimalkan saya kasih bintang 5",keluhan
1,baru main langsung losterek 30 kali,keluhan
1,GAK ENAK TERUS MASA GUA NGESTAK DI LEJEN 3 YNG BENAR LAH MIN NGASIH TIM TU MASA AKU LOSTREK SMPE 7 KALI,keluhan
1,"Saya pikir ini Game paling SAMPAH pernah yg ada. Saya tidak paham banyak namun saya bermain dengan sangat baik. saya berusaha dari (Nol) sampai Bisa, namun saya diberikan beberapa kali peringatan karena, tidak mampunya saya dengan lawan saya, tidak sama hebat dengan teman sesama team saat masuk Epic 1 dan bahkan mendapatkan peringatan keras karena memuji lawan dan 3 rekan team saya. cuma karena 1 orang dalam team saya yg tidak sempat saya puji sehingga melaporkan saya sehingga saya dilaporkan!!",keluhan
1,oi monton kasih tim yang bagus napa dapet tim beban mulu dari tadi lol lu monton,keluhan
1,kalo bikin keamanan yang ketat ton monton aku solo rank ketemu Hero clit di role hyper game besar kok cuma skin gratis Mulu event nya draf nya di benerin kecewa gua,keluhan
1,game celeng gawe stress,keluhan
1,"kredit skor nya sikit kali, cuma dapat 3 1 hari",keluhan
1,gamee makin lama makin beraaaaat,keluhan
1,"main d MRO ping merah terus,jgn di ada in klo jaringan jd jelek lah,bikin naik drah rendah si lapet..",keluhan
1,"gamenya udah bagus tapi masih banyak player yang ngetrol dan selalu dipasangin sama pangkat warrior sama elit, mohon untuk kedepannya bisa diperbaiki dan satu lagi bug jaringan yang merepotkan",keluhan
1,sering lost treak,keluhan
1,monton asu tolong di perbaiki. ml sekarang gak kyak duluk.,keluhan
1,hapus aja dari play store setiap main slalu lag,keluhan
1,Makin kesini systemnya makin burukkkk apalagi kalo main solo dikasi tim yg ga seimbangg patah bangettt gamee rusakkkk,keluhan
1,game yang Biken seteres game untuk senang senang malah seteres,keluhan
1,gila lu Moonton gw udah bilang kasian yang ram hp nya 4 kebawah pastinya buat main ngeframe ehh malahan update melulu udah gitu cuma file basic nya aja sampe 5-6 GB kalau full nyentuh 12gb itu gila apa gimana ya? gak kasian sama yang penyimpanan sama ram nya tergolong kecil gitu? pantesan banyak yang pindah game sampe sampe hapus ml ternyata alesan nya gini? lu update nya gak ngotak blok,keluhan
1,pemain drak sistem tolong di ban karna sangat meresahkan dan sangat hama tolong ya moonton untuk pemain drak sistem buat hp nya meledak agar tida membuat Player lain stres tolong ya moonton,keluhan
1,game kocak sering error,keluhan
1,Game banyak drak sistem poke babi,keluhan
1,selalu mendapatkan tim yang tidak se imbang dan banyak bug pesan saya perbaiki bug sebelum update atau collab dengan yang lain dan kami mohon berikan tim yang se imbang pasti dari kami banyak yang kecewa dan pasti berniat pindah ke game sebelah karna lebih dominan dari segi pembagian tim,keluhan
1,game tidak seru membuat mental down diberi musuh jago terus,keluhan
